Text,Tag,text,tag,d,Col0,Col1
22,O,,,,,
Nos,O,,,,,
.,O,,,,,
རང་ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
ར,O,,,,,
574.5,O,,,,,
Nos,O,,,,,
.,O,,,,,
61,O,,,,,
Nos,O,,,,,
.,O,,,,,
145.4,O,,,,,
Nos,O,,,,,
.,O,,,,,
205,O,,,,,
Nos,O,,,,,
.,O,,,,,
100.3,O,,,,,
Nos,O,,,,,
.,O,,,,,
235.6,O,,,,,
Nos,O,,,,,
.,O,,,,,
344.4,O,,,,,
Nos,O,,,,,
.,O,,,,,
304,O,,,,,
Nos,O,,,,,
.,O,,,,,
440.9,O,,,,,
Nos,O,,,,,
.,O,,,,,
Nos,O,,,,,
.,O,,,,,
Nos,O,,,,,
.,O,,,,,
Nos,O,,,,,
.,O,,,,,
Nos,O,,,,,
.,O,,,,,
475,O,,,,,
Nos,O,,,,,
.,O,,,,,
113.8,O,,,,,
Nos,O,,,,,
Nos,O,,,,,
.,O,,,,,
142.2,O,,,,,
Nos,O,,,,,
.,O,,,,,
304,O,,,,,
Nos,O,,,,,
.,O,,,,,
113.2,O,,,,,
Nos,O,,,,,
.,O,,,,,
532.7,O,,,,,
Nos,O,,,,,
.,O,,,,,
449.5,O,,,,,
Nos,O,,,,,
.,O,,,,,
12.6,O,,,,,
Nos,O,,,,,
.,O,,,,,
590,O,,,,,
Nos,O,,,,,
.,O,,,,,
81.3,O,,,,,
Nos,O,,,,,
.,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
54,O,,,,,
%,O,,,,,
792.81,O,,,,,
280.6,O,,,,,
822.76,O,,,,,
54,O,,,,,
%,O,,,,,
Gst,O,,,,,
Transport,O,,,,,
800,O,,,,,
continued,O,,,,,
...,O,,,,,
SITE,O,,,,,
NAME,O,,,,,
:,O,,,,,
G.,O,,,,,
Square,O,,,,,
RECEIVED,O,,,,,
SIGN,O,,,,,
:,O,,,,,
DATE,O,,,,,
:,O,,,,,
P0,O,,,,,
..,O,,,,,
SHAH,O,,,,,
Eline,O,,,,,
SUBJECT,O,,,,,
TO,O,,,,,
PUNE,O,,,,,
JURISDICTION,O,,,,,
This,O,,,,,
is,O,,,,,
a,O,,,,,
Computer,O,,,,,
Generated,O,,,,,
Invoice,O,,,,,
||,O,,,,,
OM,O,,,,,
11,O,,,,,
Tc,O,,,,,
INDIA,B-SUPP_N,,,,,
CABLES,I-SUPP_N,,,,,
Corporate,O,,,,,
Office,O,,,,,
Address:410,O,,,,,
Ishwari,O,,,,,
Krupa,O,,,,,
Apartments,O,,,,,
Near,O,,,,,
Pasodya,O,,,,,
Vithobha,O,,,,,
Mandir,O,,,,,
Budhwar,O,,,,,
Peth,O,,,,,
Pune,O,,,,,
-,O,,,,,
411002,O,,,,,
PH,O,,,,,
:,O,,,,,
20,O,,,,,
-,O,,,,,
6640,O,,,,,
5720,O,,,,,
/,O,,,,,
5721,O,,,,,
66029616,O,,,,,
Website,O,,,,,
:,O,,,,,
www.indiacables.in,O,,,,,
E,O,,,,,
-,O,,,,,
Mail,O,,,,,
:,O,,,,,
sales@indiacables.in,O,,,,,
.,O,,,,,
GST,B-GSTL,,,,,
No,I-GSTL,,,,,
.,I-GSTL,,,,,
:,O,,,,,
27AAFF14780E1ZC,B-SUPP_G,,,,,
PAN,O,,,,,
No,O,,,,,
:,O,,,,,
AAFF14780E,O,,,,,
Dispatch,O,,,,,
From,O,,,,,
:,O,,,,,
410,O,,,,,
Ishwari,O,,,,,
Krupa,O,,,,,
Apartments,O,,,,,
Near,O,,,,,
Pasodya,O,,,,,
Vithoba,O,,,,,
Mandir,O,,,,,
Budhwar,O,,,,,
Peth,O,,,,,
Pune.411002,O,,,,,
TAX,O,,,,,
INVOICE,O,,,,,
(,O,,,,,
ORIGINAL,O,,,,,
FOR,O,,,,,
RECIPIENT,O,,,,,
),O,,,,,
Bill,O,,,,,
To,O,,,,,
:,O,,,,,
SIDDHARTH,B-BUY_N,,,,,
VALUE,I-BUY_N,,,,,
HOMES,I-BUY_N,,,,,
LLP,I-BUY_N,,,,,
Ship,O,,,,,
To,O,,,,,
:,O,,,,,
SIDDHARTH,O,,,,,
VALUE,O,,,,,
HOMES,O,,,,,
LLP,O,,,,,
e,O,,,,,
-,O,,,,,
Way,O,,,,,
Bill,O,,,,,
No,O,,,,,
:,O,,,,,
Geetal,O,,,,,
Sankul,O,,,,,
2nd,O,,,,,
Floor,O,,,,,
Paud,O,,,,,
Road,O,,,,,
Near,O,,,,,
Reliance,O,,,,,
Site-,O,,,,,
SAVYA,O,,,,,
HOMES,O,,,,,
Invoice,B-INV_L,,,,,
No,I-INV_L,,,,,
:,O,,,,,
N-0433,B-INV_NO,,,,,
-,I-INV_NO,,,,,
20,I-INV_NO,,,,,
-,I-INV_NO,,,,,
21,I-INV_NO,,,,,
Pune.411038,O,,,,,
Sr,O,,,,,
.,O,,,,,
No.272/273,O,,,,,
Opp,O,,,,,
.,O,,,,,
to,O,,,,,
Orritel,O,,,,,
Hotel,O,,,,,
Invoice,B-INV_DL,,,,,
Date,I-INV_DL,,,,,
:,O,,,,,
04-Jul-20,B-INV_DT,,,,,
GSTIN,B-GSTL,,,,,
/,I-GSTL,,,,,
UIN,I-GSTL,,,,,
:,O,,,,,
27ACZFS0314C1Z4,B-BUY_G,,,,,
Near,O,,,,,
Vitthal,O,,,,,
Mandir,O,,,,,
Hinjewadi,O,,,,,
Pimpari,O,,,,,
Chinchwad,O,,,,,
Order,O,,,,,
No,O,,,,,
:,O,,,,,
SAAISH/2020/451,O,,,,,
PAN,O,,,,,
No,O,,,,,
.,O,,,,,
:,O,,,,,
ACZFS0314C,O,,,,,
Road,O,,,,,
Hinjewadi,O,,,,,
Phase,O,,,,,
-,O,,,,,
I,O,,,,,
Pune,O,,,,,
Order,O,,,,,
Date,O,,,,,
:,O,,,,,
24-Jun-20,O,,,,,
Cont,O,,,,,
.,O,,,,,
Popat,O,,,,,
Bansode/,O,,,,,
9689908626,O,,,,,
Mode,O,,,,,
of,O,,,,,
Despatch,O,,,,,
:,O,,,,,
Site,O,,,,,
Name,O,,,,,
:,O,,,,,
SAVYA,O,,,,,
HOMES,O,,,,,
Hinjewadi,O,,,,,
Payment,O,,,,,
Terms,O,,,,,
:,O,,,,,
LR,O,,,,,
.,O,,,,,
No,O,,,,,
/,O,,,,,
Date,O,,,,,
:,O,,,,,
Sr,O,,,,,
.,O,,,,,
DESCRIPTION,O,,,,,
HSN,O,,,,,
GST,O,,,,,
QUANTITY,O,,,,,
UNIT,O,,,,,
RATE,O,,,,,
DISC,O,,,,,
AMOUNT,O,,,,,
No,O,,,,,
ISAC,O,,,,,
%,O,,,,,
Main,O,,,,,
Switch,O,,,,,
63Amp,O,,,,,
415V,O,,,,,
85361090,O,,,,,
18,O,,,,,
1,O,,,,,
Nos,O,,,,,
"2,299.50",O,,,,,
"2,299.50",O,,,,,
(,O,,,,,
-,O,,,,,
Mkt,O,,,,,
-,O,,,,,
1,O,,,,,
-,O,,,,,
1,O,,,,,
-,O,,,,,
1,O,,,,,
Nos,O,,,,,
),O,,,,,
Make-,O,,,,,
Vilas,O,,,,,
2,O,,,,,
Busbar,O,,,,,
Chamber,O,,,,,
63Amp,O,,,,,
415V,O,,,,,
85369030,O,,,,,
18,O,,,,,
1,O,,,,,
Nos,O,,,,,
"1,295",O,,,,,
"1,295",O,,,,,
(,O,,,,,
-,O,,,,,
Mkt,O,,,,,
-,O,,,,,
1,O,,,,,
-,O,,,,,
1,O,,,,,
-,O,,,,,
1,O,,,,,
Nos,O,,,,,
),O,,,,,
Make-,O,,,,,
Vilas,O,,,,,
Polycab,O,,,,,
MCB,O,,,,,
63,O,,,,,
Amp,O,,,,,
4,O,,,,,
Pole,O,,,,,
10KA,O,,,,,
C,O,,,,,
Curve,O,,,,,
85362030,O,,,,,
18,O,,,,,
1,O,,,,,
Nos,O,,,,,
"1,452.95",O,,,,,
"1,452.95",O,,,,,
(,O,,,,,
-,O,,,,,
NS,O,,,,,
-,O,,,,,
2,O,,,,,
-,O,,,,,
0,O,,,,,
-,O,,,,,
1,O,,,,,
Nos,O,,,,,
),O,,,,,
4,O,,,,,
MCB,O,,,,,
Box,O,,,,,
MS,O,,,,,
3,O,,,,,
-,O,,,,,
4,O,,,,,
Pole,O,,,,,
85371000,O,,,,,
18,O,,,,,
1,O,,,,,
Nos,O,,,,,
0.01,O,,,,,
0.01,O,,,,,
1,O,,,,,
(,O,,,,,
-,O,,,,,
NS,O,,,,,
-,O,,,,,
4,O,,,,,
-,O,,,,,
0,O,,,,,
-,O,,,,,
1,O,,,,,
Nos,O,,,,,
),O,,,,,
an,O,,,,,
"5,047.46",O,,,,,
600,O,,,,,
508.27,O,,,,,
508.27,O,,,,,
"6,664",B-GT_AMT,,,,,
Total,O,,,,,
Amount,O,,,,,
In,O,,,,,
-,O,,,,,
words,O,,,,,
:,O,,,,,
INR,O,,,,,
Six,O,,,,,
Thousand,O,,,,,
Six,O,,,,,
Hundred,O,,,,,
Sixty,O,,,,,
Four,O,,,,,
Only,O,,,,,
.,O,,,,,
Net,O,,,,,
Amount,O,,,,,
Bank,O,,,,,
:,O,,,,,
KOTAK,O,,,,,
MAHINDRA,O,,,,,
BANK,O,,,,,
LTD,O,,,,,
Terms,O,,,,,
&,O,,,,,
Conditions,O,,,,,
:,O,,,,,
Transport,O,,,,,
Charges,O,,,,,
GST,O,,,,,
A,O,,,,,
/,O,,,,,
C,O,,,,,
No,O,,,,,
:,O,,,,,
5.09044E+11,O,,,,,
1)Goods,O,,,,,
once,O,,,,,
sold,O,,,,,
/,O,,,,,
delivered,O,,,,,
will,O,,,,,
not,O,,,,,
be,O,,,,,
taken,O,,,,,
back,O,,,,,
.,O,,,,,
Output,O,,,,,
CGST,O,,,,,
IFSC,O,,,,,
:,O,,,,,
KKBK0001769,O,,,,,
2)Our,O,,,,,
risk,O,,,,,
&,O,,,,,
responsibility,O,,,,,
ceases,O,,,,,
as,O,,,,,
soon,O,,,,,
as,O,,,,,
goods,O,,,,,
leaves,O,,,,,
our,O,,,,,
premises,O,,,,,
.,O,,,,,
Branch,O,,,,,
:,O,,,,,
FC,O,,,,,
Road,O,,,,,
Pune,O,,,,,
3)Payment,O,,,,,
to,O,,,,,
be,O,,,,,
made,O,,,,,
within,O,,,,,
due,O,,,,,
date,O,,,,,
/,O,,,,,
C.O.D.,O,,,,,
Output,O,,,,,
SGST,O,,,,,
4)Interest,O,,,,,
will,O,,,,,
be,O,,,,,
charged,O,,,,,
@,O,,,,,
24,O,,,,,
%,O,,,,,
PA,O,,,,,
on,O,,,,,
remaining,O,,,,,
unpaid,O,,,,,
invoice,O,,,,,
after,O,,,,,
due,O,,,,,
date,O,,,,,
.,O,,,,,
Grand,B-GT_AMTL,,,,,
Total,I-GT_AMTL,,,,,
Declaration,O,,,,,
:,O,,,,,
We,O,,,,,
declare,O,,,,,
that,O,,,,,
this,O,,,,,
invoice,O,,,,,
shows,O,,,,,
the,O,,,,,
actual,O,,,,,
price,O,,,,,
of,O,,,,,
the,O,,,,,
goods,O,,,,,
described,O,,,,,
and,O,,,,,
that,O,,,,,
all,O,,,,,
particulars,O,,,,,
are,O,,,,,
TRUE,O,,,,,
and,O,,,,,
correct,O,,,,,
.,O,,,,,
HSN,O,,,,,
/,O,,,,,
SAC,O,,,,,
Basic,O,,,,,
Add,O,,,,,
/,O,,,,,
Less,O,,,,,
Taxable,O,,,,,
Central,O,,,,,
Tax,O,,,,,
State,O,,,,,
Tax,O,,,,,
Value,O,,,,,
Appr,O,,,,,
.,O,,,,,
Value,O,,,,,
Value,O,,,,,
Rate,O,,,,,
Amount,O,,,,,
Rate,O,,,,,
Amount,O,,,,,
85361090,O,,,,,
"2,299.50",O,,,,,
273.35,O,,,,,
"2,572.85",O,,,,,
9,O,,,,,
%,O,,,,,
231.56,O,,,,,
9,O,,,,,
%,O,,,,,
231.56,O,,,,,
85369030,O,,,,,
"1,295",O,,,,,
153.94,O,,,,,
"1,448.94",O,,,,,
9,O,,,,,
%,O,,,,,
130.4,O,,,,,
9,O,,,,,
%,O,,,,,
130.4,O,,,,,
85362030,O,,,,,
"1,452.95",O,,,,,
172.71,O,,,,,
"1,625.66",O,,,,,
9,O,,,,,
%,O,,,,,
146.31,O,,,,,
9,O,,,,,
%,O,,,,,
85371000,O,,,,,
0.01,O,,,,,
0.01,O,,,,,
9,O,,,,,
%,O,,,,,
9,O,,,,,
%,O,,,,,
Total,O,,,,,
"5,047.46",O,,,,,
600,O,,,,,
"5,647.46",O,,,,,
508.27,O,,,,,
508.75,O,,,,,
Total,O,,,,,
Tax,O,,,,,
Amount,O,,,,,
463.12,O,,,,,
260.8,O,,,,,
292.62,O,,,,,
Gaby,O,,,,,
"1,016.54",O,,,,,
dia,O,,,,,
Tax,O,,,,,
Amount,O,,,,,
(,O,,,,,
in,O,,,,,
words,O,,,,,
),O,,,,,
:,O,,,,,
INR,O,,,,,
One,O,,,,,
Thousand,O,,,,,
Sixteen,O,,,,,
and,O,,,,,
Fifty,O,,,,,
Four,O,,,,,
paise,O,,,,,
Only,O,,,,,
Received,O,,,,,
above,O,,,,,
material,O,,,,,
in,O,,,,,
good,O,,,,,
condition,O,,,,,
&,O,,,,,
order,O,,,,,
Checked,O,,,,,
By,O,,,,,
FORDDIA,O,,,,,
CABLES,O,,,,,
shul,O,,,,,
Authorised,O,,,,,
Signatory,O,,,,,
Customer,O,,,,,
's,O,,,,,
Sian,O,,,,,
&,O,,,,,
Name,O,,,,,
Date,O,,,,,
GST,O,,,,,
INVOICE,O,,,,,
(,O,,,,,
ORIGINAL,O,,,,,
FOR,O,,,,,
RECIPIENT,O,,,,,
),O,,,,,
-,O,,,,,
ok,O,,,,,
Invoice,B-INV_L,,,,,
No,I-INV_L,,,,,
.,I-INV_L,,,,,
SM/19,B-INV_NO,,,,,
-,I-INV_NO,,,,,
20/006205,I-INV_NO,,,,,
Delivery,O,,,,,
Note,O,,,,,
e,O,,,,,
-,O,,,,,
Way,O,,,,,
Bill,O,,,,,
No,O,,,,,
.,O,,,,,
Dated,B-INV_DL,,,,,
2.41162E+11,O,,,,,
11-Dec-19,B-INV_DT,,,,,
Mode,O,,,,,
/,O,,,,,
Terms,O,,,,,
of,O,,,,,
Payment,O,,,,,
1,O,,,,,
Other,O,,,,,
Reference(s,O,,,,,
),O,,,,,
SHAH,B-SUPP_N,,,,,
MARKETING,I-SUPP_N,,,,,
(,O,,,,,
MANGALWAR,O,,,,,
PETH,O,,,,,
),O,,,,,
Shop,O,,,,,
No.6,O,,,,,
Llyods,O,,,,,
Chamber,O,,,,,
Barne,O,,,,,
Road,O,,,,,
409,O,,,,,
Mangalwar,O,,,,,
Peth,O,,,,,
Pune,O,,,,,
GSTIN,B-GSTL,,,,,
/,I-GSTL,,,,,
UIN,I-GSTL,,,,,
:,O,,,,,
27ADXPS3921J1ZT,B-SUPP_G,,,,,
State,O,,,,,
Name,O,,,,,
:,O,,,,,
Maharashtra,O,,,,,
Code,O,,,,,
:,O,,,,,
27,O,,,,,
Contact,O,,,,,
:,O,,,,,
20,O,,,,,
-,O,,,,,
-,O,,,,,
26052747,O,,,,,
E,O,,,,,
-,O,,,,,
Mail,O,,,,,
:,O,,,,,
shahmarketing4@gmail.com,O,,,,,
Buyer,O,,,,,
SIDDHARTH,B-BUY_N,,,,,
VALUE,I-BUY_N,,,,,
HOMES,I-BUY_N,,,,,
LLP,I-BUY_N,,,,,
GEETAI,O,,,,,
FLOOR,O,,,,,
PAUD,O,,,,,
ROAD,O,,,,,
NEAR,O,,,,,
RELIANCE,O,,,,,
FRESH,O,,,,,
PUNE,O,,,,,
.,O,,,,,
GSTIN,B-GSTL,,,,,
/,I-GSTL,,,,,
UIN,I-GSTL,,,,,
:,O,,,,,
27ACZFS0314C124,B-BUY_G,,,,,
State,O,,,,,
Name,O,,,,,
:,O,,,,,
Maharashtra,O,,,,,
Code,O,,,,,
:,O,,,,,
27,O,,,,,
Supplier,O,,,,,
's,O,,,,,
Ref,O,,,,,
.,O,,,,,
QUOTATION2814,O,,,,,
Buyer,O,,,,,
's,O,,,,,
Order,O,,,,,
No,O,,,,,
.,O,,,,,
QUOTATION2814,O,,,,,
Despatch,O,,,,,
Document,O,,,,,
No,O,,,,,
.,O,,,,,
Dated,O,,,,,
07-Dec-19,O,,,,,
Delivery,O,,,,,
Note,O,,,,,
Date,O,,,,,
Despatched,O,,,,,
through,O,,,,,
Destination,O,,,,,
Terms,O,,,,,
of,O,,,,,
Delivery,O,,,,,
Contact,O,,,,,
person,O,,,,,
Contact,O,,,,,
E,O,,,,,
-,O,,,,,
Mail,O,,,,,
:,O,,,,,
NILESH,O,,,,,
MANE,O,,,,,
7350000353,O,,,,,
:,O,,,,,
nilesh.m@saarrthigroup.com,O,,,,,
SI,O,,,,,
No,O,,,,,
.,O,,,,,
Description,O,,,,,
of,O,,,,,
Goods,O,,,,,
HSN,O,,,,,
/,O,,,,,
SAC,O,,,,,
GST,O,,,,,
Rate,O,,,,,
Quantity,O,,,,,
Rate,O,,,,,
per,O,,,,,
Disc,O,,,,,
.,O,,,,,
%,O,,,,,
Amount,O,,,,,
|,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
60,O,,,,,
%,O,,,,,
1,O,,,,,
AJAY,O,,,,,
PVC,O,,,,,
PIPE,O,,,,,
SUVIMX10FT,O,,,,,
?,O,,,,,
AJAY,O,,,,,
PVC,O,,,,,
PIPE,O,,,,,
B,O,,,,,
-,O,,,,,
TYPE,O,,,,,
75MMX10FT,O,,,,,
S,O,,,,,
/,O,,,,,
S,O,,,,,
3,O,,,,,
AJAY,O,,,,,
PVC,O,,,,,
PIPE,O,,,,,
B,O,,,,,
-,O,,,,,
TYPE110MMX10FT,O,,,,,
SIS,O,,,,,
4,O,,,,,
Upvc,O,,,,,
Elbow,O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
90deg,O,,,,,
Sch-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
5,O,,,,,
Upvc,O,,,,,
Elbow,O,,,,,
1,O,,,,,
"""",O,,,,,
90deg,O,,,,,
Sch-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
6,O,,,,,
UPVC,O,,,,,
Elbow,O,,,,,
1,O,,,,,
01-Apr,O,,,,,
"""",O,,,,,
90,O,,,,,
Deg,O,,,,,
Sch-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
7,O,,,,,
Upvc,O,,,,,
Elbow,O,,,,,
1,O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
90,O,,,,,
Deg,O,,,,,
Sch-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
8,O,,,,,
UPVC,O,,,,,
ELBOW,O,,,,,
2,O,,,,,
"""",O,,,,,
90,O,,,,,
DEG,O,,,,,
SCH-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
9,O,,,,,
UPVC,O,,,,,
ELBOW,O,,,,,
2,O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
90-DEG,O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
10,O,,,,,
Upvc,O,,,,,
Elbow,O,,,,,
3,O,,,,,
"""",O,,,,,
Sch,O,,,,,
80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
11,O,,,,,
UPVC,O,,,,,
TEE,O,,,,,
1,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
12,O,,,,,
UPVC,O,,,,,
TEE,O,,,,,
1,O,,,,,
01-Apr,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
13,O,,,,,
UPVC,O,,,,,
TEE,O,,,,,
1,O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
14,O,,,,,
UPVC,O,,,,,
TEE,O,,,,,
3,O,,,,,
"""",O,,,,,
SCH-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
15,O,,,,,
Upvc,O,,,,,
Tee,O,,,,,
4,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
16,O,,,,,
UPVC,O,,,,,
END,O,,,,,
CAP,O,,,,,
2,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
17,O,,,,,
Upvc,O,,,,,
End,O,,,,,
Cap,O,,,,,
3,O,,,,,
"""",O,,,,,
Shc-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
18,O,,,,,
Upvc,O,,,,,
R.Tee,O,,,,,
"3/4""x",O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
Ajay,O,,,,,
),O,,,,,
19,O,,,,,
UPVC,O,,,,,
R.,O,,,,,
TEE,O,,,,,
1,O,,,,,
"""",O,,,,,
X,O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
20,O,,,,,
UPVC,O,,,,,
R.,O,,,,,
TEE,O,,,,,
1,O,,,,,
"1/4""X",O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
21,O,,,,,
UPVC,O,,,,,
R.TEE,O,,,,,
3,O,,,,,
"""",O,,,,,
X,O,,,,,
"2""(AJAY",O,,,,,
),O,,,,,
22,O,,,,,
UPVC,O,,,,,
R.TEE,O,,,,,
3,O,,,,,
"""",O,,,,,
X,O,,,,,
2,O,,,,,
-,O,,,,,
01-Feb,O,,,,,
"""",O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
23,O,,,,,
UPVC,O,,,,,
R/,O,,,,,
TEE,O,,,,,
4,O,,,,,
"""",O,,,,,
X,O,,,,,
2,O,,,,,
"""",O,,,,,
SCH-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
24,O,,,,,
UPVC,O,,,,,
M.T.A,O,,,,,
BRASS,O,,,,,
1,O,,,,,
"""",O,,,,,
Sch-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
25,O,,,,,
UPVC,O,,,,,
M.T.A,O,,,,,
BRASS,O,,,,,
1,O,,,,,
01-Apr,O,,,,,
"""",O,,,,,
SCH-80,O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
26,O,,,,,
UPVC,O,,,,,
SCH-40,O,,,,,
PIPE,O,,,,,
"1/2""X3MTR",O,,,,,
(,O,,,,,
AJAY,O,,,,,
),O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
3917,O,,,,,
1840,O,,,,,
230,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
200,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
200,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
30,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
190,O,,,,,
Nos,O,,,,,
18%222.00,O,,,,,
Nos,O,,,,,
.,O,,,,,
1200,O,,,,,
Nos,O,,,,,
1842,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
140,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
20,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
5,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
80,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
20,O,,,,,
Nos,O,,,,,
181,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
5,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
15,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
80,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
100,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
24,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
14,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
3,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
20,O,,,,,
Nos,O,,,,,
18,O,,,,,
%,O,,,,,
56,O,,,,,
Nos,O,,,,,
.,O,,,,,
18,O,,,,,
%,O,,,,,
160,O,,,,,
Nos,O,,,,,
:,O,,,,,
302.4,O,,,,,
Nos,O,,,,,
.,O,,,,,
788.3,O,,,,,
Nos,O,,,,,
.,O,,,,,
Nos,O,,,,,
.,O,,,,,
13.4,O,,,,,
Nos,O,,,,,
.,O,,,,,
32.5,O,,,,,
Nos,O,,,,,
.,O,,,,,
50.5,O,,,,,
Nos,O,,,,,
67.1,O,,,,,
Nos,O,,,,,
.,O,,,,,
99.6,O,,,,,
Nos,O,,,,,
.,O,,,,,
233.9,O,,,,,
Nos,O,,,,,
.,O,,,,,
341.9,O,,,,,
Nos,O,,,,,
.,O,,,,,
43.9,O,,,,,
Nos,O,,,,,
.,O,,,,,
64.6,O,,,,,
Nos,O,,,,,
.,O,,,,,
89.3,O,,,,,
Nos,O,,,,,
.,O,,,,,
437.7,O,,,,,
Nos,O,,,,,
.,O,,,,,
784.9,O,,,,,
Nos,O,,,,,
.,O,,,,,
48.4,O,,,,,
Nos,O,,,,,
.,O,,,,,
175.29,O,,,,,
Nos,O,,,,,
.,O,,,,,
25.3,O,,,,,
Nos,O,,,,,
.,O,,,,,
42.6,O,,,,,
Nos,O,,,,,
.,O,,,,,
64.6,O,,,,,
Nos,O,,,,,
.,O,,,,,
571.5,O,,,,,
